reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.99,95.60999021890595
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.01,2.4639692247039298
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.025,4.363921631591116
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.05,6.447587415766529
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.1,10.593768881435999
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.15,12.44708833644392
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.2,14.293013929942525
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.25,15.493418889192036
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.3,17.027345068726884
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.35,18.91924076243268
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.4,20.688486248407536
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.45,22.332022071419278
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.5,23.581456478592973
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.55,25.129598919453286
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.6,26.63837450696732
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.65,28.135022137045098
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.7,29.660010377528558
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.75,31.274006175549598
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.8,33.06594642192363
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.85,35.36145381183708
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.9,38.54109257973792
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.95,44.53660415807716
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.975,53.082330771748666
2025-11-22,wk inc flu hosp,0,2025-11-29,16,quantile,0.99,67.70436505288168
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.01,5.990402072101937
2025-11-22,wk inc flu hosp,0,2025-11-29,17,quantile,0.025,7.25579466485418
