date,location_name,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
2019-10-26,Alabama,-0.005164779021971287,0.62,NA,1,5039877,31,31
2019-11-02,Alabama,0.1642866451156067,0.79,NA,1,5039877,40,40
2019-11-09,Alabama,0.1260084007770618,0.75,NA,1,5039877,38,38
2019-11-16,Alabama,0.31321031903680874,0.95,NA,1,5039877,48,48
2019-11-23,Alabama,0.3349837257930449,0.97,NA,1,5039877,49,49
2019-11-30,Alabama,0.38643325652378613,1.03,NA,1,5039877,52,52
2019-12-07,Alabama,0.6047732492534642,1.31,NA,1,5039877,66,66
2019-12-14,Alabama,0.8922615705442397,1.73,NA,1,5039877,87,87
2019-12-21,Alabama,1.5341205443525459,2.97,NA,1,5039877,150,150
2019-12-28,Alabama,1.7290999462586234,3.44,NA,1,5039877,173,173
2020-01-04,Alabama,1.7606556509409617,3.52,NA,1,5039877,177,177
2020-01-11,Alabama,2.0015823361546596,4.21,NA,1,5039877,212,212
2020-01-18,Alabama,2.5893623867043964,6.33,NA,1,5039877,319,319
2020-01-25,Alabama,2.2247369667226775,4.93,NA,1,5039877,248,248
2020-02-01,Alabama,2.368567059267874,5.45,NA,1,5039877,275,275
2020-02-08,Alabama,2.185582639921225,4.79,NA,1,5039877,241,241
2020-02-15,Alabama,1.332511065669023,2.53,NA,1,5039877,128,128
2020-02-22,Alabama,1.1143947138583241,2.11,NA,1,5039877,106,106
2020-02-29,Alabama,0.5558744242901139,1.24,NA,1,5039877,62,62
2020-03-07,Alabama,0.36794789308587433,1.01,NA,1,5039877,51,51
2020-03-14,Alabama,0.2665246668161868,0.9,NA,1,5039877,45,45
2020-03-21,Alabama,0.12253853745242639,0.74,NA,1,5039877,37,37
2020-03-28,Alabama,-0.02582665114578985,0.6,NA,1,5039877,30,30
2020-04-04,Alabama,-0.1782629383305006,0.46,NA,1,5039877,23,23
2020-04-11,Alabama,-0.309596087585822,0.36,NA,1,5039877,18,18
2020-04-18,Alabama,-0.40131691276612014,0.29,NA,1,5039877,15,15
2020-04-25,Alabama,-0.5842294741371722,0.16,NA,1,5039877,8,8
2020-05-02,Alabama,-0.7072749903350606,0.08,NA,1,5039877,4,4
2020-05-09,Alabama,-0.8769855154895657,0,NA,1,5039877,0,0
2020-05-16,Alabama,-0.9501560492715413,0,NA,1,5039877,0,0
2020-05-23,Alabama,-1.0706192610797514,0,NA,1,5039877,0,0
2020-05-30,Alabama,-1.0056988853088922,0,NA,1,5039877,0,0
2020-06-06,Alabama,-1.5014401404802735,0,NA,1,5039877,0,0
2020-06-13,Alabama,-1.5121547259294668,0,NA,1,5039877,0,0
2020-06-20,Alabama,-1.684769937994615,0,NA,1,5039877,0,0
2020-06-27,Alabama,-1.7139469921242032,0,NA,1,5039877,0,0
2020-07-04,Alabama,-1.6048969562456616,0,NA,1,5039877,0,0
2020-07-11,Alabama,-1.9302858560575813,0,NA,1,5039877,0,0
2020-07-18,Alabama,-1.8482897374099878,0,NA,1,5039877,0,0
2020-07-25,Alabama,-1.8296139096184754,0,NA,1,5039877,0,0
2020-08-01,Alabama,-1.7446606540551666,0,NA,1,5039877,0,0
2020-08-08,Alabama,-1.7940687398572952,0,NA,1,5039877,0,0
2020-08-15,Alabama,-1.3409242284531424,0,NA,1,5039877,0,0
2020-08-22,Alabama,-0.7567897674442642,0.05,NA,1,5039877,3,3
2020-08-29,Alabama,-0.8130161632077885,0.01,NA,1,5039877,1,1
2020-09-05,Alabama,-0.5883182750395474,0.15,NA,1,5039877,8,8
2020-09-12,Alabama,-0.6172225982365183,0.13,NA,1,5039877,7,7
2020-09-19,Alabama,-0.39386417825178893,0.29,NA,1,5039877,15,15
2020-09-26,Alabama,-0.49266013886901716,0.22,NA,1,5039877,11,11
2020-10-03,Alabama,-0.35691712883676574,0.32,NA,1,5039877,16,16
2020-10-10,Alabama,-0.27009403360624756,0.39,NA,1,5039877,20,20
2020-10-17,Alabama,-0.18876790804328739,0.45,NA,1,5039877,23,23
2020-10-24,Alabama,0.04649955606744547,0.67,NA,1,5039877,34,34
2020-10-31,Alabama,0.11560319206757665,0.74,NA,1,5039877,37,37
2020-11-07,Alabama,0.28440647025966836,0.92,NA,1,5039877,46,46
2020-11-14,Alabama,0.3642660612402078,1.01,NA,1,5039877,51,51
2020-11-21,Alabama,0.39386417825178893,1.04,NA,1,5039877,52,52
2020-11-28,Alabama,0.40879200492453155,1.06,NA,1,5039877,53,53
2020-12-05,Alabama,0.3716347195752072,1.02,NA,1,5039877,51,51
2020-12-12,Alabama,0.600644303326911,1.3,NA,1,5039877,66,66
2020-12-19,Alabama,0.7028602309190992,1.44,NA,1,5039877,73,73
2020-12-26,Alabama,0.9887158253450589,1.89,NA,1,5039877,95,95
2021-01-02,Alabama,0.7431058759962279,1.5,NA,1,5039877,76,76
2021-01-09,Alabama,0.5082703845711698,1.18,NA,1,5039877,59,59
2021-01-16,Alabama,0.7613826096864256,1.53,NA,1,5039877,77,77
2021-01-23,Alabama,1.0829149986865183,2.05,NA,1,5039877,103,103
2021-01-30,Alabama,1.545386733715129,2.99,NA,1,5039877,151,151
2021-02-06,Alabama,1.6569604445362554,3.26,NA,1,5039877,164,164
2021-02-13,Alabama,1.6847699379946155,3.33,NA,1,5039877,168,168
2021-02-20,Alabama,1.4405025300939578,2.76,NA,1,5039877,139,139
2021-02-27,Alabama,1.1536922225472364,2.18,NA,1,5039877,110,110
2021-03-06,Alabama,0.9447623452400977,1.81,NA,1,5039877,91,91
2021-03-13,Alabama,0.8669142210361314,1.69,NA,1,5039877,85,85
2021-03-20,Alabama,0.5842294741371722,1.28,NA,1,5039877,65,65
2021-03-27,Alabama,0.41629000950869655,1.07,NA,1,5039877,54,54
2021-04-03,Alabama,0.20632319470526725,0.83,NA,1,5039877,42,42
2021-04-10,Alabama,-0.012051389183721358,0.61,NA,1,5039877,31,31
2021-04-17,Alabama,-0.12253853745242622,0.51,NA,1,5039877,26,26
2021-04-24,Alabama,-0.0017215862038781175,0.62,NA,1,5039877,31,31
2021-05-01,Alabama,-0.0706437138453893,0.56,NA,1,5039877,28,28
2021-05-08,Alabama,-0.20984172162106138,0.44,NA,1,5039877,22,22
2021-05-15,Alabama,-0.3605891607473096,0.32,NA,1,5039877,16,16
2021-05-22,Alabama,-0.46179160840855876,0.24,NA,1,5039877,12,12
2021-05-29,Alabama,-0.685336081762122,0.09,NA,1,5039877,5,5
2021-06-05,Alabama,-0.90774873512023,0,NA,1,5039877,0,0
2021-06-12,Alabama,-1.1273006572453683,0,NA,1,5039877,0,0
2021-06-19,Alabama,-1.1470193437004494,0,NA,1,5039877,0,0
2021-06-26,Alabama,-1.4405025300939573,0,NA,1,5039877,0,0
2021-07-03,Alabama,NA,NA,18,1,5039877,18,18
2021-07-10,Alabama,NA,NA,14,1,5039877,14,14
2021-07-17,Alabama,NA,NA,18,1,5039877,18,18
2021-07-24,Alabama,NA,NA,20,1,5039877,20,20
2021-07-31,Alabama,NA,NA,31,1,5039877,31,31
2021-08-07,Alabama,NA,NA,21,1,5039877,21,21
2021-08-14,Alabama,NA,NA,18,1,5039877,18,18
2021-08-21,Alabama,NA,NA,28,1,5039877,28,28
2021-08-28,Alabama,NA,NA,22,1,5039877,22,22
2021-09-04,Alabama,NA,NA,33,1,5039877,33,33
2021-09-11,Alabama,NA,NA,27,1,5039877,27,27
2021-09-18,Alabama,NA,NA,22,1,5039877,22,22
2021-09-25,Alabama,NA,NA,19,1,5039877,19,19
2021-10-02,Alabama,NA,NA,11,1,5039877,11,11
2021-10-09,Alabama,NA,NA,18,1,5039877,18,18
2021-10-16,Alabama,NA,NA,11,1,5039877,11,11
2021-10-23,Alabama,NA,NA,11,1,5039877,11,11
2021-10-30,Alabama,NA,NA,14,1,5039877,14,14
2021-11-06,Alabama,NA,NA,8,1,5039877,8,8
2021-11-13,Alabama,NA,NA,23,1,5039877,23,23
2021-11-20,Alabama,NA,NA,29,1,5039877,29,29
2021-11-27,Alabama,NA,NA,19,1,5039877,19,19
2021-12-04,Alabama,NA,NA,32,1,5039877,32,32
2021-12-11,Alabama,NA,NA,23,1,5039877,23,23
2021-12-18,Alabama,NA,NA,34,1,5039877,34,34
2021-12-25,Alabama,NA,NA,20,1,5039877,20,20
2022-01-01,Alabama,NA,NA,60,1,5039877,60,60
2022-01-08,Alabama,NA,NA,25,1,5039877,25,25
2022-01-15,Alabama,NA,NA,33,1,5039877,33,33
2022-01-22,Alabama,NA,NA,22,1,5039877,22,22
2022-01-29,Alabama,NA,NA,18,1,5039877,18,18
2022-02-05,Alabama,NA,NA,17,1,5039877,17,17
2022-02-12,Alabama,NA,NA,12,1,5039877,12,12
2022-02-19,Alabama,NA,NA,20,1,5039877,20,20
2022-02-26,Alabama,NA,NA,14,1,5039877,14,14
2022-03-05,Alabama,NA,NA,35,1,5039877,35,35
2022-03-12,Alabama,NA,NA,30,1,5039877,30,30
2022-03-19,Alabama,NA,NA,30,1,5039877,30,30
2022-03-26,Alabama,NA,NA,25,1,5039877,25,25
2022-04-02,Alabama,NA,NA,32,1,5039877,32,32
2022-04-09,Alabama,NA,NA,29,1,5039877,29,29
2022-04-16,Alabama,NA,NA,19,1,5039877,19,19
2022-04-23,Alabama,NA,NA,30,1,5039877,30,30
2022-04-30,Alabama,NA,NA,13,1,5039877,13,13
2022-05-07,Alabama,NA,NA,25,1,5039877,25,25
2022-05-14,Alabama,NA,NA,15,1,5039877,15,15
2022-05-21,Alabama,NA,NA,12,1,5039877,12,12
2022-05-28,Alabama,NA,NA,22,1,5039877,22,22
2022-06-04,Alabama,NA,NA,19,1,5039877,19,19
2022-06-11,Alabama,NA,NA,19,1,5039877,19,19
2022-06-18,Alabama,NA,NA,17,1,5039877,17,17
2022-06-25,Alabama,NA,NA,15,1,5039877,15,15
2022-07-02,Alabama,NA,NA,8,1,5039877,8,8
2022-07-09,Alabama,NA,NA,25,1,5039877,25,25
2022-07-16,Alabama,NA,NA,22,1,5039877,22,22
2022-07-23,Alabama,NA,NA,11,1,5039877,11,11
2022-07-30,Alabama,NA,NA,16,1,5039877,16,16
2022-08-06,Alabama,NA,NA,15,1,5039877,15,15
2022-08-13,Alabama,NA,NA,16,1,5039877,16,16
2022-08-20,Alabama,NA,NA,12,1,5039877,12,12
2022-08-27,Alabama,NA,NA,19,1,5039877,19,19
2022-09-03,Alabama,NA,NA,23,1,5039877,23,23
2022-09-10,Alabama,NA,NA,10,1,5039877,10,10
2022-09-17,Alabama,NA,NA,17,1,5039877,17,17
2022-09-24,Alabama,NA,NA,19,1,5039877,19,19
2022-10-01,Alabama,NA,NA,23,1,5039877,23,23
2022-10-08,Alabama,NA,NA,38,1,5039877,38,38
2022-10-15,Alabama,NA,NA,81,1,5039877,81,81
2022-10-22,Alabama,NA,NA,130,1,5039877,130,130
2022-10-29,Alabama,NA,NA,249,1,5039877,249,249
2022-11-05,Alabama,NA,NA,350,1,5039877,350,350
2022-11-12,Alabama,NA,NA,312,1,5039877,312,312
2022-11-19,Alabama,NA,NA,236,1,5039877,236,236
2022-11-26,Alabama,NA,NA,237,1,5039877,237,237
2022-12-03,Alabama,NA,NA,360,1,5039877,360,360
2022-12-10,Alabama,NA,NA,234,1,5039877,234,234
2022-12-17,Alabama,NA,NA,153,1,5039877,153,153
2022-12-24,Alabama,NA,NA,153,1,5039877,153,153
2022-12-31,Alabama,NA,NA,148,1,5039877,148,148
2023-01-07,Alabama,NA,NA,125,1,5039877,125,125
2023-01-14,Alabama,NA,NA,99,1,5039877,99,99
2023-01-21,Alabama,NA,NA,57,1,5039877,57,57
2023-01-28,Alabama,NA,NA,42,1,5039877,42,42
2023-02-04,Alabama,NA,NA,36,1,5039877,36,36
2023-02-11,Alabama,NA,NA,29,1,5039877,29,29
2023-02-18,Alabama,NA,NA,30,1,5039877,30,30
2023-02-25,Alabama,NA,NA,31,1,5039877,31,31
2023-03-04,Alabama,NA,NA,16,1,5039877,16,16
2023-03-11,Alabama,NA,NA,17,1,5039877,17,17
2023-03-18,Alabama,NA,NA,22,1,5039877,22,22
2023-03-25,Alabama,NA,NA,20,1,5039877,20,20
2023-04-01,Alabama,NA,NA,27,1,5039877,27,27
2023-04-08,Alabama,NA,NA,17,1,5039877,17,17
2023-04-15,Alabama,NA,NA,16,1,5039877,16,16
2023-04-22,Alabama,NA,NA,20,1,5039877,20,20
2023-04-29,Alabama,NA,NA,13,1,5039877,13,13
2023-05-06,Alabama,NA,NA,5,1,5039877,5,5
2023-05-13,Alabama,NA,NA,14,1,5039877,14,14
2023-05-20,Alabama,NA,NA,11,1,5039877,11,11
2023-05-27,Alabama,NA,NA,11,1,5039877,11,11
2023-06-03,Alabama,NA,NA,25,1,5039877,25,25
2023-06-10,Alabama,NA,NA,14,1,5039877,14,14
2023-06-17,Alabama,NA,NA,5,1,5039877,5,5
2023-06-24,Alabama,NA,NA,11,1,5039877,11,11
2023-07-01,Alabama,NA,NA,11,1,5039877,11,11
2023-07-08,Alabama,NA,NA,3,1,5039877,3,3
2023-07-15,Alabama,NA,NA,14,1,5039877,14,14
2023-07-22,Alabama,NA,NA,15,1,5039877,15,15
2023-07-29,Alabama,NA,NA,32,1,5039877,32,32
2023-08-05,Alabama,NA,NA,13,1,5039877,13,13
2023-08-12,Alabama,NA,NA,9,1,5039877,9,9
2023-08-19,Alabama,NA,NA,9,1,5039877,9,9
2023-08-26,Alabama,NA,NA,12,1,5039877,12,12
2023-09-02,Alabama,NA,NA,12,1,5039877,12,12
2023-09-09,Alabama,NA,NA,5,1,5039877,5,5
2023-09-16,Alabama,NA,NA,20,1,5039877,20,20
2023-09-23,Alabama,NA,NA,11,1,5039877,11,11
2023-09-30,Alabama,NA,NA,23,1,5039877,23,23
2023-10-07,Alabama,NA,NA,20,1,5039877,20,20
2023-10-14,Alabama,NA,NA,26,1,5039877,26,26
2023-10-21,Alabama,NA,NA,30,1,5039877,30,30
2023-10-28,Alabama,NA,NA,32,1,5039877,32,32
2023-11-04,Alabama,NA,NA,37,1,5039877,37,37
2023-11-11,Alabama,NA,NA,60,1,5039877,60,60
2023-11-18,Alabama,NA,NA,77,1,5039877,77,77
2023-11-25,Alabama,NA,NA,73,1,5039877,73,73
2023-12-02,Alabama,NA,NA,85,1,5039877,85,85
2023-12-09,Alabama,NA,NA,111,1,5039877,111,111
2023-12-16,Alabama,NA,NA,151,1,5039877,151,151
2023-12-23,Alabama,NA,NA,278,1,5039877,278,278
2023-12-30,Alabama,NA,NA,298,1,5039877,298,298
2024-01-06,Alabama,NA,NA,350,1,5039877,350,350
2024-01-13,Alabama,NA,NA,237,1,5039877,237,237
2024-01-20,Alabama,NA,NA,173,1,5039877,173,173
2024-01-27,Alabama,NA,NA,143,1,5039877,143,143
2024-02-03,Alabama,NA,NA,103,1,5039877,103,103
2024-02-10,Alabama,NA,NA,112,1,5039877,112,112
2024-02-17,Alabama,NA,NA,122,1,5039877,122,122
2024-02-24,Alabama,NA,NA,89,1,5039877,89,89
2024-03-02,Alabama,NA,NA,85,1,5039877,85,85
2024-03-09,Alabama,NA,NA,78,1,5039877,78,78
2024-03-16,Alabama,NA,NA,81,1,5039877,81,81
2024-03-23,Alabama,NA,NA,59,1,5039877,59,59
2024-03-30,Alabama,NA,NA,61,1,5039877,61,61
2024-04-06,Alabama,NA,NA,39,1,5039877,39,39
2024-04-13,Alabama,NA,NA,19,1,5039877,19,19
2024-04-20,Alabama,NA,NA,18,1,5039877,18,18
2024-04-27,Alabama,NA,NA,15,1,5039877,15,15
2024-05-04,Alabama,-0.04994673430365646,0.58,NA,0.5,5039877,29,14
2024-05-11,Alabama,-0.17476570593803772,0.47,NA,0.5,5039877,24,12
2024-05-18,Alabama,-0.266524666816187,0.39,NA,0.6041666666666666,5039877,20,12
2024-05-25,Alabama,-0.23100915166687983,0.42,NA,0.4736842105263159,5039877,21,10
2024-06-01,Alabama,-0.5082703845711698,0.21,NA,0.4915254237288135,5039877,11,5
2024-06-08,Alabama,-0.7845928769832663,0.03,NA,0.3728813559322034,5039877,2,1
2024-06-15,Alabama,-0.725074066094774,0.06,NA,0.36249999999999993,5039877,3,1
2024-06-22,Alabama,-0.8871465590188758,0,NA,0.23863636363636362,5039877,0,0
2024-06-29,Alabama,-0.9340565462205361,0,NA,0.17307692307692307,5039877,0,0
2024-07-06,Alabama,-0.9287436029533841,0,NA,0.15555555555555553,5039877,0,0
2024-07-13,Alabama,-0.8372135764776725,-0,NA,0.10614525139664804,5039877,-0,-0
2024-07-20,Alabama,-0.49655131186017576,0.22,NA,0.11764705882352942,5039877,11,1
2024-07-27,Alabama,-0.608912531331682,0.14,NA,0.0728476821192053,5039877,7,1
2024-08-03,Alabama,-0.41629000950869655,0.27,NA,0.038997214484679674,5039877,14,1
2024-08-10,Alabama,-0.0948291290977189,0.54,NA,0.05011389521640092,5039877,27,1
2024-08-17,Alabama,-0.022382478299418015,0.6,NA,0.038876889848812095,5039877,30,1
2024-08-24,Alabama,0.18876790804328716,0.81,NA,0.059340659340659345,5039877,41,2
2024-08-31,Alabama,0.2558367144051803,0.88,NA,0.03896103896103896,5039877,44,2
2024-09-07,Alabama,0.018938570941634755,0.64,NA,0.03896103896103896,5039877,32,1
2024-09-14,Alabama,-0.11213762424542992,0.52,NA,0.03896103896103896,5039877,26,1
2012-10-06,Alaska,-0.3532499032496007,0.32,NA,1,732673,2,2
2012-10-13,Alaska,-0.0879139677328982,0.54,NA,1,732673,4,4
2012-10-20,Alaska,-0.7659915691477693,0.04,NA,1,732673,0,0
2012-10-27,Alaska,-0.26295869243523884,0.39,NA,1,732673,3,3
2012-11-03,Alaska,-0.5842294741371722,0.16,NA,1,732673,1,1
2012-11-10,Alaska,-0.27724315283330864,0.38,NA,1,732673,3,3
2012-11-17,Alaska,-0.27009403360624756,0.39,NA,1,732673,3,3
2012-11-24,Alaska,-0.6381874766521428,0.12,NA,1,732673,1,1
2012-12-01,Alaska,-1.0288047620058414,0,NA,1,732673,0,0
2012-12-08,Alaska,-0.4733142305021876,0.23,NA,1,732673,2,2
2012-12-15,Alaska,-0.15034237117767243,0.49,NA,1,732673,4,4
2012-12-22,Alaska,-0.38643325652378613,0.3,NA,1,732673,2,2
2012-12-29,Alaska,-0.08273037227225474,0.55,NA,1,732673,4,4
2013-01-05,Alaska,-0.7385754517195061,0.06,NA,1,732673,0,0
2013-01-12,Alaska,0.22041309152062794,0.85,NA,1,732673,6,6
2013-01-19,Alaska,0.3532499032496006,0.99,NA,1,732673,7,7
2013-01-26,Alaska,0.16079768672713465,0.78,NA,1,732673,6,6
2013-02-02,Alaska,1.2917937758243678,2.44,NA,1,732673,18,18
2013-02-09,Alaska,0.5319217106768066,1.21,NA,1,732673,9,9
2013-02-16,Alaska,1.6303763590298213,3.19,NA,1,732673,23,23
2013-02-23,Alaska,0.9887158253450589,1.89,NA,1,732673,14,14
2013-03-02,Alaska,1.744660654055167,3.48,NA,1,732673,25,25
2013-03-09,Alaska,1.2531123141659226,2.37,NA,1,732673,17,17
2013-03-16,Alaska,0.8619114208638967,1.68,NA,1,732673,12,12
2013-03-23,Alaska,1.0229770831550455,1.95,NA,1,732673,14,14
2013-03-30,Alaska,0.6047732492534642,1.31,NA,1,732673,10,10
2013-04-06,Alaska,0.6339722978278114,1.35,NA,1,732673,10,10
2013-04-13,Alaska,0.11560319206757665,0.74,NA,1,732673,5,5
2013-04-20,Alaska,0.17476570593803772,0.8,NA,1,732673,6,6
2013-04-27,Alaska,-0.3827258078157585,0.3,NA,1,732673,2,2
2013-05-04,Alaska,-0.46562559857291225,0.24,NA,1,732673,2,2
2013-05-11,Alaska,-1.2381529846950436,0,NA,1,732673,0,0
2013-05-18,Alaska,-1.3409242284531424,0,NA,1,732673,0,0
2013-05-25,Alaska,-0.5438590626589126,0.18,NA,1,732673,1,1
2013-06-01,Alaska,-1.2019172138092726,0,NA,1,732673,0,0
2013-06-08,Alaska,-0.7206029372644742,0.07,NA,1,732673,1,1
2013-06-15,Alaska,-0.8226372910740671,0.01,NA,1,732673,0,0
2013-06-22,Alaska,-0.49266013886901716,0.22,NA,1,732673,2,2
2013-06-29,Alaska,-0.8178172643411137,0.01,NA,1,732673,0,0
2013-07-06,Alaska,-0.9610272599991513,0,NA,1,732673,0,0
2013-07-13,Alaska,-0.600644303326911,0.14,NA,1,732673,1,1
2013-07-20,Alaska,-1.3241911767008785,0,NA,1,732673,0,0
2013-07-27,Alaska,-1.1604168715963568,0,NA,1,732673,0,0
2013-08-03,Alaska,-1.19485712407579,0,NA,1,732673,0,0
2013-08-10,Alaska,-0.9831178286797324,0,NA,1,732673,0,0
2013-08-17,Alaska,-1.3078208931180362,0,NA,1,732673,0,0
2013-08-24,Alaska,-1.670703689405563,0,NA,1,732673,0,0
2013-08-31,Alaska,-0.3313440582463152,0.34,NA,1,732673,2,2
2013-09-07,Alaska,-0.36426606124020766,0.31,NA,1,732673,2,2
2013-09-14,Alaska,-0.23808755512774674,0.41,NA,1,732673,3,3
2013-09-21,Alaska,0.008608033072769129,0.63,NA,1,732673,5,5
2013-09-28,Alaska,0.005164779021971287,0.63,NA,1,732673,5,5
2013-10-05,Alaska,0.3349837257930449,0.97,NA,1,732673,7,7
2013-10-12,Alaska,0.24163121310022354,0.87,NA,1,732673,6,6
2013-10-19,Alaska,-0.2168866223432112,0.43,NA,1,732673,3,3
2013-10-26,Alaska,-0.35691712883676574,0.32,NA,1,732673,2,2
2013-11-02,Alaska,-0.5082703845711698,0.21,NA,1,732673,2,2
2013-11-09,Alaska,-0.029271130384495407,0.6,NA,1,732673,4,4
2013-11-16,Alaska,-0.9287436029533841,0,NA,1,732673,0,0
2013-11-23,Alaska,-0.7799172904082312,0.03,NA,1,732673,0,0
2013-11-30,Alaska,-0.2736668448286422,0.38,NA,1,732673,3,3
2013-12-07,Alaska,-0.5639293747713316,0.17,NA,1,732673,1,1
2013-12-14,Alaska,-0.7987238583068763,0.02,NA,1,732673,0,0
2013-12-21,Alaska,-0.90774873512023,0,NA,1,732673,0,0
2013-12-28,Alaska,-0.6130622727205683,0.14,NA,1,732673,1,1
2014-01-04,Alaska,-0.5679705797716044,0.17,NA,1,732673,1,1
2014-01-11,Alaska,-0.9340565462205361,0,NA,1,732673,0,0
2014-01-18,Alaska,-0.49655131186017576,0.22,NA,1,732673,2,2
2014-01-25,Alaska,0.2345468844317387,0.86,NA,1,732673,6,6
2014-02-01,Alaska,-0.41629000950869655,0.27,NA,1,732673,2,2
2014-02-08,Alaska,-0.6984591280214626,0.08,NA,1,732673,1,1
2014-02-15,Alaska,-1.230776162361696,0,NA,1,732673,0,0
2014-02-22,Alaska,-1.0171839409889785,0,NA,1,732673,0,0
2014-03-01,Alaska,-0.4050516297026466,0.28,NA,1,732673,2,2
2014-03-08,Alaska,-0.663722193915286,0.1,NA,1,732673,1,1
2014-03-15,Alaska,0.08100300786232448,0.7,NA,1,732673,5,5
2014-03-22,Alaska,-0.0706437138453893,0.56,NA,1,732673,4,4
2014-03-29,Alaska,-0.309596087585822,0.36,NA,1,732673,3,3
2014-04-05,Alaska,0.35691712883676563,1,NA,1,732673,7,7
2014-04-12,Alaska,0.685336081762122,1.42,NA,1,732673,10,10
2014-04-19,Alaska,0.6213936343871852,1.33,NA,1,732673,10,10
2014-04-26,Alaska,0.45032997639098477,1.11,NA,1,732673,8,8
2014-05-03,Alaska,0.4733142305021876,1.14,NA,1,732673,8,8
2014-05-10,Alaska,0.21688662234321138,0.84,NA,1,732673,6,6
2014-05-17,Alaska,-0.1642866451156067,0.48,NA,1,732673,4,4
2014-05-24,Alaska,-0.5004500178334851,0.21,NA,1,732673,2,2
2014-05-31,Alaska,-0.8922615705442397,0,NA,1,732673,0,0
2014-06-07,Alaska,-1.384488943707015,0,NA,1,732673,0,0
2014-06-14,Alaska,-1.2683574494988483,0,NA,1,732673,0,0
2014-06-21,Alaska,-1.4119420228191049,0,NA,1,732673,0,0
2014-06-28,Alaska,-1.1208243494766115,0,NA,1,732673,0,0
2014-07-05,Alaska,-1.1809128082075135,0,NA,1,732673,0,0
2014-07-12,Alaska,-1.2917937758243678,0,NA,1,732673,0,0
2014-07-19,Alaska,-1.3494333893504193,0,NA,1,732673,0,0
2014-07-26,Alaska,-1.3667512218014477,0,NA,1,732673,0,0
2014-08-02,Alaska,-1.4213336677417745,0,NA,1,732673,0,0
2014-08-09,Alaska,-1.3935235175693854,0,NA,1,732673,0,0
2014-08-16,Alaska,-1.7940687398572952,0,NA,1,732673,0,0
2014-08-23,Alaska,-1.7606556509409612,0,NA,1,732673,0,0
2014-08-30,Alaska,-1.7446606540551666,0,NA,1,732673,0,0
2014-09-06,Alaska,-0.7072749903350606,0.08,NA,1,732673,1,1
2014-09-13,Alaska,-0.6766526372067208,0.1,NA,1,732673,1,1
2014-09-20,Alaska,-1.4805134885219124,0,NA,1,732673,0,0
2014-09-27,Alaska,-0.7939959275048428,0.02,NA,1,732673,0,0
2014-10-04,Alaska,-0.008608033072769129,0.62,NA,1,732673,5,5
2014-10-11,Alaska,-0.40131691276612014,0.29,NA,1,732673,2,2
2014-10-18,Alaska,-0.23100915166687983,0.42,NA,1,732673,3,3
2014-10-25,Alaska,-0.022382478299418015,0.6,NA,1,732673,4,4
2014-11-01,Alaska,0.13295272403363212,0.75,NA,1,732673,5,5
2014-11-08,Alaska,0.07754899881081287,0.7,NA,1,732673,5,5
2014-11-15,Alaska,-0.17127060974199002,0.47,NA,1,732673,3,3
2014-11-22,Alaska,0.34775794176826375,0.99,NA,1,732673,7,7
2014-11-29,Alaska,0.2629586924352387,0.89,NA,1,732673,7,7
2014-12-06,Alaska,0.23808755512774674,0.87,NA,1,732673,6,6
2014-12-13,Alaska,0.9447623452400977,1.81,NA,1,732673,13,13
2014-12-20,Alaska,0.638187476652143,1.35,NA,1,732673,10,10
2014-12-27,Alaska,1.49089520308668,2.87,NA,1,732673,21,21
2015-01-03,Alaska,0.6172225982365181,1.33,NA,1,732673,10,10
2015-01-10,Alaska,0.6509017834646107,1.37,NA,1,732673,10,10
2015-01-17,Alaska,0.7752586918539757,1.55,NA,1,732673,11,11
2015-01-24,Alaska,-0.24163121310022354,0.41,NA,1,732673,3,3
2015-01-31,Alaska,0.7522128338806366,1.52,NA,1,732673,11,11
2015-02-07,Alaska,0.28082301030303336,0.91,NA,1,732673,7,7
2015-02-14,Alaska,-0.15382559421992117,0.48,NA,1,732673,4,4
2015-02-21,Alaska,-0.3422764493245228,0.33,NA,1,732673,2,2
2015-02-28,Alaska,-0.18526399365365492,0.46,NA,1,732673,3,3
2015-03-07,Alaska,-0.7706168579441498,0.04,NA,1,732673,0,0
2015-03-14,Alaska,-0.08273037227225474,0.55,NA,1,732673,4,4
2015-03-21,Alaska,-0.19227414155620096,0.45,NA,1,732673,3,3
2015-03-28,Alaska,-0.3204511267538233,0.35,NA,1,732673,3,3
2015-04-04,Alaska,-1.2760917802458764,0,NA,1,732673,0,0
2015-04-11,Alaska,-0.5518604662263232,0.18,NA,1,732673,1,1
2015-04-18,Alaska,0.0602919956159958,0.68,NA,1,732673,5,5
2015-04-25,Alaska,-0.4771690359886883,0.23,NA,1,732673,2,2
2015-05-02,Alaska,-0.375326604528788,0.31,NA,1,732673,2,2
2015-05-09,Alaska,-1.6569604445362554,0,NA,1,732673,0,0
2015-05-16,Alaska,-0.07754899881081287,0.55,NA,1,732673,4,4
2015-05-23,Alaska,-0.729559737105647,0.06,NA,1,732673,0,0
2015-05-30,Alaska,-1.6991776601112984,0,NA,1,732673,0,0
2015-06-06,Alaska,-1.6435232193922191,0,NA,1,732673,0,0
2015-06-13,Alaska,-1.7771142105766642,0,NA,1,732673,0,0
2015-06-20,Alaska,-1.8115552483331336,0,NA,1,732673,0,0
