reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.05,11.96798641847257
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.1,16.991607208360843
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.15,20.591871498272734
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.2,22.735535165742647
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.25,25.317504904192983
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.3,27.70992993979048
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.35,30.112117033849298
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.4,32.82924174253004
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.45,35.58378437164365
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.5,38.38068548972835
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.55,40.90395123844662
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.6,43.22210714909705
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.65,46.933545976072516
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.7,52.37689095955714
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.75,58.08472651659205
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.8,62.63799255432257
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.85,69.42706830578463
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.9,79.5865490678714
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.95,100.68513536566975
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.975,135.31657744488194
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.99,198.52289621432627
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.01,20.964686875134817
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.025,76.582931117719
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.05,93.92194166183054
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.1,110.16909815132792
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.15,123.77157064419916
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.2,139.27829520343857
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.25,150.77812825214627
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.3,163.6705382201672
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.35,177.678995654623
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.4,191.0910841382069
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.45,203.61968182448072
2025-12-13,wk inc flu hosp,0,2025-12-20,17,quantile,0.5,216.25759834729766
