reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.1,1274.1664107558636
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.15,1434.3205200148022
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.2,1572.8916792137888
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.25,1699.7890777105679
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.3,1816.125441561111
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.35,1896.9401840326593
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.4,1981.1564101585573
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.45,2076.2993695417526
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.5,2172.1184314651778
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.55,2259.230033401041
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.6,2381.259951093741
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.65,2516.5433507088824
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.7,2653.0379830131396
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.75,2819.7746461245074
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.8,3024.427424865199
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.85,3268.2031829419598
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.9,3576.368955894848
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.95,4190.782873259002
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.975,4751.237015042479
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.99,5434.3489251906485
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.01,202.7785062413936
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.025,284.29215912371586
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.05,345.38924097159145
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.1,423.3254260960264
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.15,480.6984493842958
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.2,528.7320382846274
2026-01-17,wk inc flu hosp,0,2026-01-17,13,quantile,0.25,567.8684859085369
